inn_norm,CompanyName,ext_company_name_short,ext_company_name_full,ext_company_name_norm,ext_ogrn,ext_region_name,ext_okved_main,ext_okved_main_name,has_external_data,ext_has_finance_data,ext_has_tax_data,ext_has_staff_data,ext_has_risk_indexes,ext_has_arbitration_data,ext_has_execution_data,ext_fin_year,ext_fin_revenue,ext_fin_net_profit,ext_fin_assets_total,ext_fin_equity,ext_roa,ext_roe,ext_net_margin,ext_current_ratio,ext_debt_to_assets,ext_tax_year,ext_tax_total_last_year,ext_insurance_contrib_total,ext_staff_year,ext_staff_number,ext_revenue_per_employee,ext_insurance_contrib_per_employee,ext_risk_consolidated_value,ext_risk_consolidated_description,ext_failure_score,ext_failure_score_description,ext_payment_index,ext_payment_index_description,ext_arbitration_defendant_cases_all,ext_arbitration_defendant_cases_last3,ext_arbitration_defendant_cases_last5,ext_arbitration_defendant_sum_all,ext_arbitration_defendant_sum_last3,ext_arbitration_defendant_sum_last5,ext_arbitration_defendant_cases_all_per_bln_revenue,ext_arbitration_defendant_cases_last3_per_bln_revenue,ext_arbitration_defendant_cases_last5_per_bln_revenue,ext_arbitration_defendant_sum_all_to_revenue,ext_arbitration_defendant_sum_all_to_assets,ext_execution_active_per_bln_revenue,ext_execution_executed_per_bln_revenue,ext_execution_total_known_per_bln_revenue,INN,RAEX_E_Rank,RAEX_S_Rank,RAEX_G_Rank,RAEX_ESG_Rank,RAEX_E,RAEX_S,RAEX_G,RAEX_ESG,EKG_ESG,FORBES_ESG,FORBES_E,FORBES_S,FORBES_G,NKR_RBC_LEVEL,RSPP_OO,RSPP_VECTOR,AKRA_ESG,ext_inn,ext_kpp,ext_spark_id,ext_registration_date,ext_is_acting,ext_status_type,ext_region_code,ext_okopf_name,ext_website,ext_email,ext_staff_change_pct_available,ext_arbitration_total_attr,ext_execution_proceedings_active,ext_execution_proceedings_executed,ext_parse_error,ext_file_name,ext_company_type,ext_status_code,ext_status_group,ext_status_date,ext_okpo,ext_fcsm_code,ext_rts_ticker,ext_okato_code,ext_okopf_code,ext_okfs_code,ext_okfs_name,ext_okved_count,ext_okved_codes_all,ext_legal_address,ext_legal_address_region,ext_legal_address_city,ext_longitude,ext_latitude,ext_charter_capital,ext_company_size_revenue_mln,ext_company_size_description,ext_company_size_actual_date,ext_due_diligence_index,ext_due_diligence_description,ext_credit_limit_value,ext_credit_limit_description,ext_fin_noncurrent_assets,ext_fin_fixed_assets,ext_fin_current_assets,ext_fin_inventories,ext_fin_accounts_receivable,ext_fin_cash_and_equivalents,ext_fin_long_term_debt,ext_fin_long_term_liabilities,ext_fin_short_term_debt,ext_fin_accounts_payable,ext_fin_short_term_liabilities,ext_fin_liabilities_and_equity_total,ext_fin_cost_of_sales,ext_fin_sales_profit,ext_fin_profit_before_tax,ext_finance_years_available,ext_finance_years_count,ext_finance_has_target_year,ext_sales_margin,ext_debt_to_equity,ext_accounts_payable_to_revenue,ext_accounts_receivable_to_revenue,ext_cash_to_assets,ext_revenue_cagr_available,ext_revenue_change_pct_last_period,ext_net_profit_change_pct_last_period,ext_tax_vat_last_year,ext_tax_profit_last_year,ext_tax_property_last_year,ext_tax_transport_last_year,ext_tax_land_last_year,ext_fts_income_last_year,ext_fts_expenses_last_year,ext_tax_years_available,ext_tax_years_count,ext_staff_source,ext_staff_years_available,ext_staff_years_count,ext_staff_change_abs_available,ext_staff_change_pct_last_period,ext_arbitration_considered_attr,ext_arbitration_appealed_attr,ext_arbitration_decisions_attr,ext_arbitration_completed_attr,ext_arbitration_years_available,ext_arbitration_years_count,ext_arbitration_plaintiff_cases_all,ext_arbitration_third_cases_all,ext_arbitration_plaintiff_sum_all,ext_arbitration_plaintiff_cases_last3,ext_arbitration_plaintiff_sum_last3,ext_arbitration_plaintiff_cases_last5,ext_arbitration_plaintiff_sum_last5,ext_arbitration_third_sum_all,ext_execution_proceedings_total_known,ext_leaders_count,ext_current_leaders_count,ext_current_leader_name,ext_current_leader_position,ext_has_board_of_directors,ext_board_of_directors_actual_date,ext_has_executive_body,ext_executive_body_actual_date,ext_has_persons_without_warrant,ext_persons_without_warrant_actual_date,ext_state_contracts_items_count,ext_include_in_list_items_count,ext_tax_per_employee,ext_tax_to_revenue,ext_insurance_contrib_to_revenue,ext_arbitration_defendant_sum_last3_to_revenue,ext_arbitration_defendant_sum_last5_to_revenue,ext_arbitration_defendant_cases_all_per_1000_employees,ext_arbitration_defendant_cases_last3_per_1000_employees,ext_execution_active_per_1000_employees,ext_execution_executed_per_1000_employees,_merge
7728282515,Группа Мать и дитя,"ООО ""КЛИНИКА МАТЬ И ДИТЯ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА МАТЬ И ДИТЯ""","КЛИНИКА МАТЬ И ДИТЯ, ООО",1037728010572.0,Москва,77.40,"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав",1,1.0,1.0,1.0,1.0,0.0,0.0,2025.0,5125000.0,922000.0,95338000.0,79789000.0,0.0096708552728188,0.0115554775720964,0.1799024390243902,1.1559745190142203,,2025.0,438357.19,3601.19,2025.0,0.0,,,Low,Низкий риск,7.0,Низкий риск,,,,,,,,,,,,,,,,,7728282515,,,,,,,,,BB,,,,,,,,,7728282515.0,772701001.0,2057751.0,2003-03-11,True,Действующее,45.0,Общества с ограниченной ответственностью,,,-1.0,,,,,7728282515.xml,1.0,24.0,Действующее,2026-04-24,13595130.0,,,45293590000.0,12300.0,16.0,Частная собственность,9.0,77.40;46.90;69.10;69.20;73.11;82.99;86.10;86.21;86.90.9,"117209, Г.МОСКВА, ПР-КТ СЕВАСТОПОЛЬСКИЙ, Д. 24, К. 1, ЭТ. 1 ПОМ. 186",г. Москва,г. Москва,37.580237,55.669416,10000.0,5.1,Микропредприятие,2025-12-31,3.0,Низкий риск,690000.0,,77373000.0,,17965000.0,,17773000.0,192000.0,,8000.0,,15538000.0,15541000.0,95338000.0,,1205000.0,1232000.0,"2021,2022,2023,2024,2025",5.0,0.0,0.2351219512195121,,3.0318048780487805,3.46790243902439,0.0020138874320837,0.0828881948079505,-0.0050475635798874,-0.6892483990562858,,434756.0,,,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,-1.0,,,,,,,0.0,,,,,,,,,,4.0,1.0,Ларина Екатерина Владимировна,генеральный директор,0.0,,0.0,,1.0,2020-03-27,0.0,0.0,,0.0855331102439024,0.0007026712195121,,,,,,,both
7728551528,"Спортмастер, ООО (Sportmaster)","ООО ""СПОРТМАСТЕР""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПОРТМАСТЕР""","СПОРТМАСТЕР, ООО",1057747320278.0,Москва,47.71,Торговля розничная одеждой в специализированных магазинах,1,1.0,0.0,0.0,1.0,1.0,1.0,2025.0,165625072000.0,4963645000.0,102339241000.0,41742298000.0,0.0485018742712778,0.1189116373037248,0.0299691643303859,1.7442531396381813,0.065350162211971,,,,,,,,Low,Низкий риск,17.0,Низкий риск,70.0,Средний риск просрочки платежа,198.0,16.0,35.0,685144889.0,16339709.0,182827490.0,1.195471178421586,0.0966037315896231,0.2113206628523005,0.0041367220598098,0.0066948404375991,0.0724527986922173,8.953958371713192,9.026411170405408,7728551528,,,,,,,,,BBB,золото,золото,серебро,платина,,,,,7728551528.0,772801001.0,4723992.0,2005-06-27,True,Действующее,45.0,Общества с ограниченной ответственностью,www.sportmaster.ru,legal@sportmaster.ru,,965.0,12.0,1483.0,,7728551528.xml,1.0,24.0,Действующее,2026-04-24,77522772.0,,,45293566000.0,12300.0,23.0,Собственность иностранных юридических лиц,35.0,47.71;37.00;46.42.11;46.42.12;46.42.13;46.42.14;46.42.2;46.49;47.25;47.64;47.71.1;47.71.2;47.71.3;47.71.4;47.71.5;47.71.6;47.71.7;47.71.8;47.72.1;47.72.2;47.74;47.78;47.91;47.91.2;52.10;53.20.3;53.20.39;62.01;62.02;68.31.12;73.11;85.42;85.42.9;95.11;95.29,"117437, Г.МОСКВА, УЛ. МИКЛУХО-МАКЛАЯ, Д.18, К.2, КОМН. 102",г. Москва,г. Москва,37.519405,55.644897,261642500.0,165625.1,Крупные предприятия,2025-12-31,1.0,Низкий риск,17144120000.0,,42793493000.0,33077804000.0,59545748000.0,44904585000.0,12075061000.0,1877705000.0,,26458694000.0,6687886000.0,26105333000.0,34138249000.0,102339241000.0,79168966000.0,14067088000.0,7112593000.0,"2021,2022,2023,2024,2025",5.0,0.0,0.0849333245874755,0.1602184431724386,0.1576170363868581,0.0729059969857703,0.0183478495800061,0.0641299581863206,-0.0304137345878512,-0.5938307113601581,,,,,,,,,0.0,,,0.0,,,35.0,14.0,13.0,903.0,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",19.0,669.0,117.0,534458373.0,105.0,99125498.0,208.0,223372681.0,,1495.0,1.0,1.0,Страхов Леонид Борисович,генеральный директор,0.0,,0.0,,1.0,2008-09-23,2.0,4.0,,,,9.86548039055343e-05,0.0011038636106977,,,,,both
7728559679,"Ввп Групп, ООО (VVP Group)","ООО ""ВВП ГРУПП""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВВП ГРУПП""","ВВП ГРУПП, ООО",1057748332971.0,Москва,46.9,Торговля оптовая неспециализированная,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,Недостаточно данных для расчета индекса финансового риска,,,,,,,,,,,,,,,,,7728559679,,,,,,,,,,золото,золото,платина,платина,,,,,7728559679.0,772801001.0,5070936.0,2005-09-22,False,Исключение из ЕГРЮЛ недействующего юридического лица,45.0,Общества с ограниченной ответственностью,,,,,,,,7728559679.xml,1.0,1336.0,Ликвидировано,2018-04-28,78962838.0,,,45293554000.0,12300.0,16.0,Частная собственность,20.0,46.9;46.38;46.4;46.42;46.43;46.44;46.49;46.6;46.63;46.64;46.72;46.73;46.74;46.76;46.77;49.4;52.10;52.29;62.09;66.12.1,"117292, Г.МОСКВА, ПР-КТ НАХИМОВСКИЙ, Д.52/27",г. Москва,г. Москва,37.55789,55.681618,10000.0,,,,,"Расчет индекса не осуществляется для следующих категорий юридических лиц: Унитарные предприятия, находящиеся в федеральной или муниципальной собственности; Банки; Страховые компании; Некоммерческие организации; Организации без прав юридического лица.",,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,1.0,1.0,Блинов Алексей Викторович,генеральный директор,0.0,,0.0,,1.0,2006-10-18,0.0,0.0,,,,,,,,,,both
7728632689,X5 Group,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7728632689,,,,,,,,,,платина,платина,золото,платина,,A,A,ESG-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
7728654735,"Мать и дитя, Группа компаний, ПАО",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7728654735,,,,,,,,,,,,,,,B,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
7728677256,"Рэдмэдробот, ООО (red_mad_robot)","ООО ""РЭДМЭДРОБОТ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЭДМЭДРОБОТ""","РЭДМЭДРОБОТ, ООО",5087746485723.0,Москва,62.0,"Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги",1,1.0,1.0,1.0,1.0,1.0,1.0,2025.0,47496000.0,-38391000.0,97305000.0,80134000.0,-0.3945429320178819,-0.4790850325704445,-0.808299646286003,2.288515608103237,0.0740044190945994,2025.0,147360.77,143348.77,2025.0,1.0,47496000.0,143348.77,Low,Низкий риск,10.0,Низкий риск,,,1.0,,,,,,21.05440458143844,,,,,0.0,42.10880916287688,42.10880916287688,7728677256,,,,,,,,,AA,серебро,серебро,серебро,золото,,,,,7728677256.0,772501001.0,6821788.0,2008-11-26,True,Действующее,45.0,Общества с ограниченной ответственностью,,,-0.9923664122137404,4.0,0.0,2.0,,7728677256.xml,1.0,24.0,Действующее,2026-04-24,89509080.0,,,45296561000.0,12300.0,16.0,Частная собственность,45.0,62.0;18.1;41.2;43.12;43.2;43.3;45.1;45.2;45.3;46.3;46.4;46.6;46.7;47.2;47.5;47.73;47.74;47.75;49.3;52.10;52.2;52.24;52.29;58;59.1;60.10;60.20;61.1;61.10.1;61.10.9;62.02;62.09;63.1;63.11.1;68.1;68.2;68.3;70.22;73.1;74.20;74.30;79.1;82.92;93.2;95.1,"119071, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ДОНСКОЙ, ПР-КТ ЛЕНИНСКИЙ, Д. 15А",г. Москва,г. Москва,37.600452,55.720867,18000.0,47.5,Микропредприятие,2025-12-31,2.0,Низкий риск,150040000.0,,65562000.0,1308000.0,31744000.0,1735000.0,29488000.0,521000.0,3300000.0,3300000.0,3901000.0,9970000.0,13871000.0,97305000.0,52859000.0,-5363000.0,-38391000.0,"2021,2022,2023,2024,2025",5.0,0.0,-0.1129147717702543,0.0898619811815209,0.2099124136769412,0.6208522822974566,0.0053542983402702,-0.4113255776048123,0.4031729150048745,-1.2523880587202767,4012.0,,,,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,-130.0,0.0,0.0,0.0,0.0,4.0,"2013,2018,2020",3.0,3.0,,35052979.0,3.0,35052979.0,3.0,35052979.0,,2.0,4.0,1.0,Макин Алексей Владимирович,генеральный директор,0.0,,0.0,,1.0,2023-03-09,2.0,2.0,147360.77,0.0031025932710122,0.0030181229998315,,,1000.0,,0.0,2000.0,both
7728764477,"Скиллстафф, ООО (SkillStaff)","ООО ""СКИЛЛСТАФФ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКИЛЛСТАФФ""","СКИЛЛСТАФФ, ООО",1117746133724.0,Москва,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая",1,1.0,1.0,1.0,1.0,1.0,1.0,2025.0,1525943000.0,11952000.0,464315000.0,280210000.0,0.0257411455585109,0.0426537239927197,0.007832533718494,1.9706960701773444,,2025.0,41836064.37,41784564.37,2025.0,154.0,9908720.779220778,271328.34006493504,Low,Низкий риск,17.0,Низкий риск,,,2.0,,1.0,1373749.0,,1366249.0,1.310664946200481,,0.6553324731002403,0.0009002623295889,0.0029586573769962,0.0,34.73262107431273,34.73262107431273,7728764477,,,,,,,,,A,серебро,бронза,золото,бронза,,,,,7728764477.0,770401001.0,7799285.0,2011-02-25,True,Действующее,45.0,Общества с ограниченной ответственностью,,info@awg.ru,7.105263157894737,9.0,0.0,53.0,,7728764477.xml,1.0,24.0,Действующее,2026-04-24,90572148.0,,,45286552000.0,12300.0,16.0,Частная собственность,11.0,62.09;47.9;62.0;62.02;63.1;63.11.1;73.1;74.20;74.30;82.92;95.1,"119019, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ АРБАТ, УЛ ВОЗДВИЖЕНКА, Д. 7/6, СТР. 1",г. Москва,г. Москва,37.605464,55.752396,12121.0,1525.9,Средние предприятия,2025-12-31,1.0,Низкий риск,,Недостаточно данных для расчета кредитного лимита,101500000.0,16208000.0,362815000.0,,257534000.0,104712000.0,,,,157594000.0,184105000.0,464315000.0,1495943000.0,30000000.0,11952000.0,"2021,2022,2023,2024,2025",5.0,0.0,0.0196599741930072,,0.1032764657657592,0.1687703931273972,0.2255193133971549,0.3864263441546371,0.0977983500755034,-0.884001708140844,,,,51500.0,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,135.0,-0.0552147239263803,1.0,0.0,0.0,8.0,"2017,2018,2020,2021,2022,2025,2026",7.0,7.0,,4859720.0,1.0,1381520.0,3.0,1381520.0,,53.0,2.0,1.0,Хачиян Александр Аркадьевич,директор,0.0,,0.0,,1.0,2015-05-20,2.0,2.0,271662.75564935064,0.0274165315283729,0.0273827819060082,,0.0008953473360407,12.987012987012989,,0.0,344.15584415584414,both
7728875882,"Рбс, ООО (RBS)","ООО ""РБС""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РБС""","РБС, ООО",1147746398821.0,Москва,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая",1,1.0,1.0,1.0,1.0,1.0,1.0,2024.0,3424526000.0,15020000.0,1021979000.0,62753000.0,0.0146969751824646,0.2393511067199974,0.0043860084578128,1.0535731109608342,,2025.0,120102917.86,19800348.12,2025.0,41.0,83525024.3902439,482935.32,Medium,Средний риск,47.0,Средний риск,,,1.0,,,24000.0,,,0.2920112155667674,,,7.008269173602419e-06,2.348384849395144e-05,0.0,11.38843740710393,11.38843740710393,7728875882,,,,,,,,,CCC,,,,,,,,,7728875882.0,772801001.0,9273237.0,2014-04-11,True,Действующее,45.0,Общества с ограниченной ответственностью,,,1.7333333333333334,5.0,0.0,39.0,,7728875882.xml,1.0,24.0,Действующее,2026-04-24,29334650.0,,,45293578000.0,12300.0,16.0,Частная собственность,11.0,62.09;47.91.2;47.91.3;47.91.4;62.01;62.02;63.11;63.11.1;63.91;73.11;73.20,"119421, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ОБРУЧЕВСКИЙ, УЛ ОБРУЧЕВА, Д. 11, ПОМЕЩ. 1/5/2",г. Москва,г. Москва,37.514565,55.660072,10000.0,3424.5,Крупные предприятия,2024-12-31,7.0,Низкий риск,14020000.0,,15528000.0,10609000.0,1006451000.0,309000.0,709153000.0,19680000.0,,3952000.0,,952422000.0,955274000.0,1021979000.0,3326287000.0,17333000.0,20895000.0,"2020,2021,2022,2023,2024",5.0,0.0,0.0050614303994187,,0.2781179059525318,0.2070806295528198,0.0192567557650401,0.2622284208377732,0.2063555024646524,-0.4485240123366133,84487470.0,15018044.0,,21042.5,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025,2025",10.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,26.0,0.1388888888888889,0.0,0.0,0.0,5.0,"2018,2019,2020,2022,2025",5.0,3.0,1.0,1800565.0,1.0,885778.0,2.0,974568.0,,39.0,1.0,1.0,Лапатев Вадим Александрович,генеральный директор,0.0,,0.0,,1.0,2018-08-17,1.0,1.0,2929339.46,0.0350713990374142,0.0057819237231663,,,24.390243902439025,,0.0,951.219512195122,both
7728897484,"Ай си эл сервиз, ООО (ICL Services)","ООО ""АЙСИЭЛ СЕРВИСЕЗ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙСИЭЛ СЕРВИСЕЗ""","АЙСИЭЛ СЕРВИСЕЗ, ООО",5147746402106.0,Москва,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая",1,1.0,1.0,1.0,1.0,1.0,1.0,2025.0,1389959000.0,303000.0,757090000.0,141720000.0,0.000400216618896,0.0021380186282811,0.0002179920414918,1.2145743000344538,0.0278276030590814,2025.0,94684180.06,39505221.06,2025.0,44.0,31589977.272727277,897845.9331818182,Low,Низкий риск,26.0,Низкий риск,,,1.0,,,34500.0,,,0.7194456814913246,,,2.48208760114507e-05,4.556921898321203e-05,0.0,4.316674088947948,4.316674088947948,7728897484,,,,,,,,,BBB,,,,,,,,,7728897484.0,772801001.0,5249709.0,2006-02-20,True,Действующее,45.0,Общества с ограниченной ответственностью,,,-0.3623188405797101,4.0,0.0,6.0,,7728897484.xml,1.0,24.0,Действующее,2026-04-24,93499452.0,,,45293590000.0,12300.0,16.0,Частная собственность,24.0,62.09;26.20;41.20;42.11;42.99;43.21;46.14.1;46.51;47.41;62.01;62.02;63.11;63.11.1;68.20.2;69.20;70.22;71.12;71.20.4;72.19;73.20;77.33.1;77.33.2;85.42.9;95.11,"117246, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЧЕРЕМУШКИ, ПРОЕЗД НАУЧНЫЙ, Д. 17, ПОМЕЩ. 4-31",г. Москва,г. Москва,37.556025,55.654199,1500000.0,1390.0,Средние предприятия,2025-12-31,1.0,Низкий риск,2130000.0,,9744000.0,909000.0,747347000.0,96945000.0,604315000.0,16868000.0,,55000.0,21068000.0,588942000.0,615316000.0,757090000.0,1215586000.0,-7534000.0,774000.0,"2021,2022,2023,2024,2025",5.0,0.0,-0.0054203037643556,0.148659328252893,0.4237117785488636,0.4347718170104298,0.022280045965473,0.1006668705705637,0.270295859718644,-0.9035952911231308,54417381.0,758501.0,,3077.0,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,-25.0,0.2941176470588235,1.0,0.0,0.0,3.0,"2017,2021,2022,2023",4.0,1.0,2.0,6038628.0,1.0,6038628.0,1.0,6038628.0,,6.0,4.0,1.0,Смотряев Андрей Викторович,директор,0.0,,0.0,,1.0,2020-12-11,2.0,0.0,2151913.183181818,0.0681201244497139,0.0284218606879771,,,22.727272727272727,,0.0,136.36363636363637,both
7729355614,"ДОМ.РФ, АО",ПАО ДОМ.РФ,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОМ.РФ""","ДОМ.РФ, ПАО",1027700262270.0,Москва,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",1,1.0,0.0,1.0,1.0,1.0,1.0,2017.0,107883155000.0,7114937000.0,387180972000.0,147017060000.0,0.0183762568786567,0.0483953154824344,0.0659503979096644,1.3171999768147225,0.5915664600377107,,,,2024.0,6977.0,15462685.251540776,,Medium,Средний риск,35.0,Средний риск,94.0,Низкий риск просрочки платежа,1184.0,408.0,667.0,1717238361.0,996089093.0,1136864170.0,10.974836618376614,3.781869375251401,6.182614885521285,0.0159175763908647,0.0044352343869832,0.6117729871730206,5.756227652037058,6.368000639210079,7729355614,,,,,,,,,,платина,золото,серебро,платина,I уровень,A,A,,7729355614.0,770401001.0,1445005.0,1997-09-05,True,Действующее,45.0,Публичные акционерные общества,https://дом.рф/,graduate@domrf.ru,14.334065934065936,3436.0,66.0,621.0,,7729355614.xml,1.0,24.0,Действующее,2026-04-24,47247771.0,00739-A,AIZK,45286552000.0,12247.0,12.0,Федеральная собственность,3.0,64.99;62.09;64.99.12,"125009, Г.МОСКВА, УЛ. ВОЗДВИЖЕНКА, Д. 10",г. Москва,г. Москва,37.605918,55.753467,251844205200.0,,,,1.0,Низкий риск,,"Расчет кредитного лимита не осуществляется для следующих категорий юридических лиц: Унитарные предприятия, находящиеся в федеральной или муниципальной собственности; Банки; Страховые компании; Некоммерческие организации; Организации без прав юридического лица, а также для эмитентов, чьи акции обращаются на бирже.",308394211000.0,788738000.0,78786761000.0,1605307000.0,25854981000.0,13749899000.0,177973920000.0,180350093000.0,51069357000.0,5575004000.0,59813819000.0,387180972000.0,70317858000.0,30593275000.0,9797476000.0,"2013,2014,2015,2016,2017",5.0,0.0,0.2835778671841771,1.5579367251664535,0.0516763159179021,0.2396572569647226,0.0355128479815893,0.150284923966077,2.1452756181446198,0.1752663946984196,,,,,,,,,0.0,StaffNumberDisclosure,"2010,2011,2012,2013,2014,2015,2018,2019,2020,2024",10.0,6522.0,11.305114638447971,183.0,29.0,48.0,3176.0,"2003,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",20.0,1696.0,591.0,10200447594.0,313.0,2581501362.0,685.0,4579412760.0,,687.0,3.0,1.0,Мутко Виталий Леонтьевич,генеральный директор,0.0,,1.0,2025-06-30,1.0,2020-02-06,2.0,8.0,,,,0.0092330363623496,0.0105379210498617,169.7004443170417,58.47785581195356,9.459653146051313,89.0067364196646,both
7729432925,"Акционерное Общество Группа Компаний Спектрум, АО",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7729432925,,,,,,,,,,бронза,бронза,серебро,бронза,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
7729463120,"Джи Эл Эс Фармасьютикалз, ООО (GLS Pharmaceuticals)","ООО ""ДЖИ ЭЛ ЭС ФАРМАСЬЮТИКАЛЗ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖИ ЭЛ ЭС ФАРМАСЬЮТИКАЛЗ""","ДЖИ ЭЛ ЭС ФАРМАСЬЮТИКАЛЗ, ООО",1157746509612.0,Московская область,46.38,"Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков",1,1.0,1.0,1.0,1.0,1.0,0.0,2025.0,3012752000.0,150321000.0,1256090000.0,469610000.0,0.1196737494924726,0.3200975277357807,0.0498949133549658,3.3979851867541253,0.3585276532732527,2025.0,280575265.51,59499746.03,2025.0,79.0,38136101.26582278,753161.3421518988,Low,Низкий риск,21.0,Низкий риск,,,,,,,,,,,,,,,,,7729463120,,,,,,,,,A,,,,,III уровень,,,,7729463120.0,507501001.0,9937891.0,2015-06-05,True,Действующее,46.0,Общества с ограниченной ответственностью,,,78.0,7.0,,,,7729463120.xml,1.0,24.0,Действующее,2026-04-24,45896666.0,,,46466556000.0,12300.0,16.0,Частная собственность,16.0,46.38;46.45;46.46;46.49;47.19;47.29.39;47.73;47.74;47.75;47.91.1;47.91.2;47.91.3;47.91.4;47.99;62.09;63.12,"143130, МОСКОВСКАЯ ОБЛАСТЬ, М.О. РУЗСКИЙ, ПГТ. ТУЧКОВО, МКР. ВОСТОЧНЫЙ, Д. 6/1, ПОМЕЩ. 3",Московская обл.,г. Руза пос. Тучково,36.492242,55.605771,10000.0,3012.8,Крупные предприятия,2025-12-31,1.0,Низкий риск,136690000.0,,229348000.0,161922000.0,1026742000.0,404837000.0,511859000.0,331000.0,447609000.0,484318000.0,2734000.0,114150000.0,302162000.0,1256090000.0,1382077000.0,255452000.0,213604000.0,"2021,2022,2023,2024,2025",5.0,0.0,0.0847902515706569,0.9589723387491748,0.0378889467171542,0.1698974890731132,0.0002635161493205,0.8582389816919624,0.1322738516790827,-0.0143983949330238,165096825.0,55589076.0,,,,,,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,StaffNumberFTS,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9.0,78.0,0.1969696969696969,3.0,0.0,0.0,4.0,"2022,2023,2024,2026",4.0,7.0,,7276588.0,6.0,6754047.0,6.0,6754047.0,,,3.0,1.0,Малеев Александр Валерьевич,генеральный директор,0.0,,0.0,,1.0,2018-11-01,0.0,0.0,3551585.6393670887,0.0931292272015751,0.0197493009812955,,,,,,,both
